wp_id,url1,url2,url3,permalink,resource_name_current,resource_name_edited,resource_id,resource_date_current,resource_date_edited,categories,resource_authors_current,resource_authors_edited,resource_affiliations_current,resource_affiliations_edited,resource_subject_current,resource_subject_edited,contest,contest_status,ready_for_update,notes,resource_date_checked,file_name,file_name_without_extension
80312,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/1044.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/T1044.pdf,NA,NA,Investigating Wrongful Convictions,NA,1044,1905-06-21,NA,"Resource, Tipsheet",Edward Humes;David Protess;Steve Weinberg;David Fry - Kansas City,NA,Author;Northwestern University;University of Missouri;Jackson County Courthouse,NA,"Wrongful Convictions: Freeing the innocent, finding the guilty",NA,NA,NA,FALSE,NA,FALSE,T1044.pdf,T1044
80865,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/1598.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/T1598.pdf,NA,NA,The Power of Building Your Own Databases,NA,1598,1905-06-24,NA,"Resource, Tipsheet",San Francisco IRE Annual 2002,NA,NA,NA,The Power of Building Your Own Databases,NA,NA,NA,FALSE,NA,FALSE,T1598.pdf,T1598
80861,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/1594.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/T1594.pdf,NA,NA,First Day on the Local Government Beat,NA,1594,1905-06-24,NA,"Resource, Tipsheet",John Mecklin;Chuck Finnie - San Francisco IRE Annual 2002,NA,SF Weekly;San Francisco Chronicle,NA,First Day on the Local Government Beat,NA,NA,NA,FALSE,NA,FALSE,T1594.pdf,T1594
80860,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/1593.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/T1593.pdf,NA,NA,Data for Better Business Coverage,NA,1593,1905-06-24,NA,"Resource, Tipsheet",Ronald Campbell - San Francisco IRE Annual 2002,NA,Orange County Register,NA,Data for Better Business Coverage,NA,NA,NA,FALSE,NA,FALSE,T1593.pdf,T1593
80853,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/1586.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/T1586.pdf,NA,NA,Tips on Anti-Competitive Practices in the Rx Industry,NA,1586,1905-06-24,NA,"Resource, Tipsheet","James V. Grimaldi;Bob Young;Sharyl Attkisson - Washington, D.C. (Regional Conference 2002)",NA,The Washington Post;Public Citizen;CBS News,NA,Enron and more: How to mine regulatory agencies and Congress to investigate corporations,NA,NA,NA,FALSE,NA,FALSE,T1586.pdf,T1586
80851,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/1584.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/T1584.pdf,NA,NA,Five ideas for FOIA,NA,1584,1905-06-24,NA,"Resource, Tipsheet","James V. Grimaldi;Bob Young;Sharyl Attkisson - Washington, D.C. (Regional Conference 2002)",NA,The Washington Post;Public Citizen;CBS News,NA,Enron and More: How to mine regulatory agencies and Congress to investigate corporations,NA,NA,NA,FALSE,NA,FALSE,T1584.pdf,T1584
80838,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/1571.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/T1571.pdf,NA,NA,William Frey studies,NA,1571,1905-06-24,NA,"Resource, Tipsheet",John Logan;William Frey - Philadelphia NICAR 2002,NA,Department of Sociology;Population Studies Center,NA,What the Census Says to Demographers,NA,NA,NA,FALSE,NA,FALSE,T1571.pdf,T1571
80833,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/1566.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/T1566.pdf,NA,NA,Election Returns,NA,1566,1905-06-24,NA,"Resource, Tipsheet",Jeff Thomas;Jason Method;Frank Kummer - Philadelphia NICAR 2002,NA,Colorado Springs Gazette;Ashbury Park Press;Courier Post,NA,Sophisticated CAR for Small/Medium Newspapers in Low-Budget Era,NA,NA,NA,FALSE,NA,FALSE,T1566.pdf,T1566
80900,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/1633.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/T1633.pdf,NA,NA,Nuts and Bolts of State Campaign Finance Data,NA,1633,1905-06-24,NA,"Resource, Tipsheet",MaryJo Sylwester - San Francisco IRE Annual 2002,NA,NA,NA,"The Databases of Politics: Campaign finance, lobbyists and disclosures",NA,NA,NA,FALSE,NA,FALSE,T1633.pdf,T1633
82636,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3403.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3403_1.pdf,NA,NA,Latest Developments in FOIA and Open Records Laws,NA,3403,1905-07-02,NA,"Resource, Tipsheet",Paul Monies; David B. Smallman; Stephen Zansberg - 2010 IRE Conference (Las Vegas),NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,3403_1.pdf,3403_1
80098,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/830.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/T830.pdf,NA,NA,Monitoring the food industry,NA,830,1905-06-20,NA,"Resource, Tipsheet",Chip Babcock; Christopher Drew; Bruce E.H. Johnson; Duff Wilson - New Orleans,NA,Jackson Walker LLP (Dallas);New York Times;Davis Wright Tremaine LLP;Seattle Times,NA,The Food Crisis: From farm to table,NA,NA,NA,FALSE,NA,FALSE,T830.pdf,T830
80170,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/902.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/T902.pdf,NA,NA,Key Aspects of Maine's Welfare Programs for Families,NA,902,1905-06-21,NA,"Resource, Tipsheet",David Herzog;Peter Welch - Boston,NA,Providence Journal,NA,"Covering Welfare Reform, Urban Housing and Other Social Issues",NA,NA,NA,FALSE,NA,FALSE,T902.pdf,T902
80179,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/911.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/T911.pdf,NA,NA,Tips to help you get the most from the database you're building,NA,911,1905-06-21,NA,"Resource, Tipsheet",Shannon Harrington;Sharon Theimer - Boston,NA,Roanoke Times;AP Wisconsin,NA,Tips For Building Your Own Database,NA,NA,NA,FALSE,NA,FALSE,T911.pdf,T911
80183,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/915.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/T915.pdf,NA,NA,Census stories,NA,915,1905-06-21,NA,"Resource, Tipsheet",D'Vera Cohn;Paul Overberg;Paige St. John - Boston,NA,Washington Post;Tallahassee Democrat;USA Today,NA,"Census In-Depth, Part I",NA,NA,NA,FALSE,NA,FALSE,T915.pdf,T915
80191,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/923.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/T923.pdf,NA,NA,Lobbyists and local elections,NA,923,1905-06-21,NA,"Resource, Tipsheet",Francis Gilpin;Cheryl Phillips;David Washburn - Boston,NA,Tampa Tribune;Detroit News;The Morning Call,NA,"Local reporting in-depth, part 2",NA,NA,NA,FALSE,NA,FALSE,T923.pdf,T923
80192,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/924.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/T924.pdf,NA,NA,"Local reporting in-depth, part 2",NA,924,1905-06-21,NA,"Resource, Tipsheet",Francis Gilpin;Cheryl Phillips;David Washburn - Boston,NA,Tampa Tribune;Detroit News;The Morning News,NA,"Local reporting in-depth, part 2",NA,NA,NA,FALSE,NA,FALSE,T924.pdf,T924
82693,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3462.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3462_0.pdf,NA,NA,"Getting into a ""data state of mind""",NA,3462,1905-07-03,NA,"Resource, Tipsheet","Wendell Cochran; Mary Jo Webster - 2011 CAR Conference (Raleigh, N.C.)",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,3462_0.pdf,3462_0
82676,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3444.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3444_0.pdf,NA,NA,Children and Trauma: Interviewing Tips/Niños y trauma: Consejos para la entrevista,NA,3444,1905-07-02,NA,"Resource, Tipsheet","Kate Black - Bilingual Watchdog Workshop (Laredo, Texas)",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,3444_0.pdf,3444_0
82627,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3394.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3394_1.pdf,NA,NA,Criminal justice investigations: tips from unexpected people and documents,NA,3394,1905-07-02,NA,"Resource, Tipsheet",John Diedrich; Ryan Gabrielson; A.C. Thompson - 2010 IRE Conference (Las Vegas),NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,3394_1.pdf,3394_1
82564,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3326.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3326_0.pdf,NA,NA,Effective Use of the Internet,NA,3326,1905-07-01,NA,"Resource, Tipsheet","Jaimi Dowdell - Better Watchdog Workshop - Raleigh-Durham, N.C. (Nov. 2009)",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,3326_0.pdf,3326_0
82258,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3021.doc,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/3021.pdf,NA,NA,Haciendo investigaciónes internacionales,NA,3021,1905-06-29,NA,"Resource, Tipsheet",-- - Phoenix_IRE_Annual_2007,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,3021.pdf,3021
81924,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/2681.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/T2681.pdf,NA,NA,Investigating European Farmbusinesses: Networking is the key,NA,2681,1905-06-28,NA,"Resource, Tipsheet",John Burnett - Ft_Worth_IRE_Annual_2006,NA,NPR,NA,NA,NA,NA,NA,FALSE,NA,FALSE,T2681.pdf,T2681
81919,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/2676.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/T2676.pdf,NA,NA,Importing HTML tables using Microsoft Excel,NA,2676,1905-06-28,NA,"Resource, Tipsheet",CAR_2006_Newark_NJ,NA,NA,NA,(panel unspecified),NA,NA,NA,FALSE,NA,FALSE,T2676.pdf,T2676
81917,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/2674.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/2674_1.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/2674_2.pdf,NA,Data on Addiction,NA,2674,1905-06-28,NA,"Resource, Tipsheet",Steve Suo;Fred Schulte - CAR_2006_Newark_NJ,NA,The Oregonian;The (Baltimore) Sun,NA,NA,NA,NA,NA,FALSE,NA,FALSE,T2674.pdf,T2674
81916,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/2673.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/T2673.pdf,NA,NA,A Basic FOIA Primer from TRAC,NA,2673,1905-06-28,NA,"Resource, Tipsheet",David Burnham;David McGraw;Jo Craven McGinty;David Smallman - CAR_2006_Newark_NJ,NA,TRAC;The New York Times;The New York Times;Frankfurt Kurnit Klein & Selz PC,NA,Dealing with denials of FOI data requests,NA,NA,NA,FALSE,NA,FALSE,T2673.pdf,T2673
81915,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/2672.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/T2672.pdf,NA,NA,Writing the data heavy story: how to incorporate story telling into your stories,NA,2672,1905-06-28,NA,"Resource, Tipsheet",Mc Nelly Torres;Jason Method - CAR_2006_Newark_NJ,NA,South Florida Sun-Sentinel;Asbury Park Press,NA,Writing the data heavy story,NA,NA,NA,FALSE,NA,FALSE,T2672.pdf,T2672
81914,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/2671.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/2671_1.pdf,NA,NA,Resources for Covering Disasters,NA,2671,1905-06-28,NA,"Resource, Tipsheet",Ron Nixon;Russ Beuttner;John Maines - CAR_2006_Newark_NJ,NA,The New York Times;New York Daily News;South Florida Sun-Sentinel,NA,NA,NA,NA,NA,FALSE,NA,FALSE,2671_1.pdf,2671_1
79794,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/517.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/T517.pdf,NA,NA,"If libel won't shut you up, this might: Creative and new challenges to freedom of the press",NA,517,1905-06-18,NA,"Resource, Tipsheet",Jane Kirtley; Wayne Dolcefino; Joseph Cavanagh; Robert Balin - Providence,NA,Reporters Committee for Freedom of the Press;KTRK-TV (Houston);Blish & Cavanagh;Lankenau;Kovner & Kurtz,NA,(panel unspecified),NA,NA,NA,FALSE,NA,FALSE,T517.pdf,T517
79803,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/526.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/T526.pdf,NA,NA,The I-30 Property Research System,NA,526,1905-06-18,NA,"Resource, Tipsheet",Allen Pusey - Providence,NA,Dallas Morning News,NA,Property and tax records,NA,NA,NA,FALSE,NA,FALSE,T526.pdf,T526
79811,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/534.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/T534.pdf,NA,NA,Sources for an investigation of industry trends in the sweatshop food factories of your state and region,NA,534,1905-06-18,NA,"Resource, Tipsheet",Susan Headden - Providence,NA,U.S. News & World Report,NA,Sweatshops: Exposing the exploitation of immigrant labor,NA,NA,NA,FALSE,NA,FALSE,T534.pdf,T534
79817,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/540.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/T540.pdf,NA,NA,The Jury System,NA,540,1905-06-18,NA,"Resource, Tipsheet",Mike Berens;Josh Meyer - Providence,NA,Columbus Dispatch;Los Angeles Times,NA,The Jury System -- Does it still work?,NA,NA,NA,FALSE,NA,FALSE,T540.pdf,T540
79899,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/627.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/T627.pdf,NA,NA,Covering the Workplace,NA,627,1905-06-19,NA,"Resource, Tipsheet",Natalya Shulyakovskaya;Nancy Amons;David Herzog - Nashville,NA,St. Louis Post-Dispatch;WSMV;Providence Journal,NA,Covering the Workplace,NA,NA,NA,FALSE,NA,FALSE,T627.pdf,T627
79902,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/630.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/T630.pdf,NA,NA,Local CAR kit,NA,630,1905-06-19,NA,"Resource, Tipsheet",Carol Napolitino;Rose Ciotta;Margot Williams;Tom Torok - Nashville,NA,Omaha World-Herald;Buffalo News;The Washington Post;The Philadelphia Inquirer,NA,(panel unspecified),NA,NA,NA,FALSE,NA,FALSE,T630.pdf,T630
79913,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/641.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/T641.pdf,NA,NA,Immigration and CAR,NA,641,1905-06-19,NA,"Resource, Tipsheet",April Lynch;Jim Specht - Nashville,NA,The San Francisco Chronicle;Gannett News,NA,(panel unspecified),NA,NA,NA,FALSE,NA,FALSE,T641.pdf,T641
79795,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/518.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/T518.pdf,NA,NA,Killer interviews: Two bestselling book authors talk about the source- subject relationship,NA,518,1905-06-18,NA,"Resource, Tipsheet",Gerald Posner; Fred Dannen - Providence,NA,The New Yorker,NA,(panel unspecified),NA,NA,NA,FALSE,NA,FALSE,T518.pdf,T518
79901,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/629.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/T629.pdf,NA,NA,6 Steps to improve your graphics,NA,629,1905-06-19,NA,"Resource, Tipsheet",Rob Covey - Nashville,NA,U.S. News and World Report,NA,(panel unspecified),NA,NA,NA,FALSE,NA,FALSE,T629.pdf,T629
79842,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/567.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/T567.pdf,NA,NA,Doing interviews that cut to the heart,NA,567,1905-06-18,NA,"Resource, Tipsheet",Rosemary Armao; Lee Coppla; Susan Candiotti - Syracuse,NA,IRE;St. Bonaventure Univ.;CNN,NA,(panel unspecified),NA,NA,NA,FALSE,NA,FALSE,T567.pdf,T567
79969,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/698.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/T698.pdf,NA,NA,On the Paper Trail of Broken Promises: Records You Can Use from the HUD's Tribal Housing Program,NA,698,1905-06-19,NA,"Resource, Tipsheet",William Lawrence; Deb Nelson; Alex Tizon; Eric Nalder - Phoenix,NA,Native American Press;Seattle Times;Seattle Times;Seattle Times,NA,Investigating in Indian country: tribal governments and the agencies that oversee them,NA,NA,NA,FALSE,NA,FALSE,T698.pdf,T698
79793,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/516.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/T516.pdf,NA,NA,Putting it to the test: Consumer investigations that challenge the system,NA,516,1905-06-18,NA,"Resource, Tipsheet",Roberta Gaskin; Diane Bonnau; Julie Kramer - Providence,NA,CBS News;WCCO-TV (Minneapolis),NA,(panel unspecified),NA,NA,NA,FALSE,NA,FALSE,T516.pdf,T516
79797,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/520.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/T520.pdf,NA,NA,The environmental threat of hogs: Corporate agriculture is something to squeal about,NA,520,1905-06-18,NA,"Resource, Tipsheet",Joby Warrick; Jay Wagner - Providence,NA,Raleigh News & Observer;Des Moines Register,NA,(panel unspecified),NA,NA,NA,FALSE,NA,FALSE,T520.pdf,T520
80106,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/838.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/T838.pdf,NA,NA,The Basics of Good Interviews; Painless Confessions: How to get the truth out of the people you interview; Loosening Lips: The art of the interview,NA,838,1905-06-20,NA,"Resource, Tipsheet",Deborah Nelson; Mike Dunne - New Orleans,NA,Seattle Times;Baton Rouge Advocate,NA,The basics of good interviews,NA,NA,NA,FALSE,NA,FALSE,T838.pdf,T838
80077,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/809.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/T809.pdf,NA,NA,Getting the most from the Census Web site; Census 2000 products,NA,809,1905-06-20,NA,"Resource, Tipsheet",Paul Overberg; Paul Wyatt - New Orleans,NA,USA Today;U.S. Census Bureau,NA,Census 2000: It's not too early to get ready,NA,NA,NA,FALSE,NA,FALSE,T809.pdf,T809
79791,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/514.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/T514.pdf,NA,NA,Covering the FAA and exposing air safety dangers,NA,514,1905-06-18,NA,"Resource, Tipsheet",Roberta Baskin; Steve Engleberg - Providence,NA,CBS News;New York Times,NA,(panel unspecified),NA,NA,NA,FALSE,NA,FALSE,T514.pdf,T514
81145,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/1878.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/T1878.pdf,NA,NA,Additional Information on Crime Statistics,NA,1878,1905-06-25,NA,"Resource, Tipsheet",Ted Gest; Tony Pipitone; James Lynch - Washington_D_C_IRE_Annual_2003,NA,Criminal Justice Journalists;WKMG Orlando;American University,NA,Doing a Better Job Interpreting Criminal Justice Statistics,NA,NA,NA,FALSE,NA,FALSE,T1878.pdf,T1878
81160,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/1893.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/T1893.pdf,NA,NA,Campaign Finance 101,NA,1893,1905-06-25,NA,"Resource, Tipsheet",Lynn Sweet; Peter Overby - Washington_D_C_IRE_Annual_2003,NA,Chicago Sun-Times;National Public Radio,NA,Campaign finance 101,NA,NA,NA,FALSE,NA,FALSE,T1893.pdf,T1893
79922,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/650.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/650_1.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/650_2.pdf,NA,Take the money and run: Ohio campaign finance database,NA,650,1905-06-19,NA,"Resource, Tipsheet",Andy Lehren; Shelia Krumholz - Nashville,NA,NICAR;National Library on Money & Politics,NA,(panel unspecified),NA,NA,NA,FALSE,NA,FALSE,650_2.pdf,650_2
